x,y
-4750.813,-4873.106
-3470.277,-5474.935
-4087.399,-4064.504
-2866.114,-6161.359
-2866.114,-6161.359
-4622.019,-11015.603
-659.988,-4049.516
-1500.456,-1693.36
-5430.019,-9850.462
-5232.594,-9472.688
-782.161,-4226.64
-3204.413,-2893.796
-3507.934,-10213.627
-2641.741,-11010.904
-1626.413,-3163.059
-1811.075,-11095.11
-1712.83,-11333.11
-4220.12,-6658.81
-1300.028,-4104.304
-1799.403,-10962.815
-5088.347,-6072.027
-2043.665,-10820.477
-4149.186,-9166.309
-5016.83,-8607.79
-5532.006104,-5372.501892
-883.292,-3563.26
-5285.919,-10681.737
-15443.265,55702.44
-35833.02,-4250.506
-4316.975,-11508.808
-3919.063,-7346.105
-5144.823,-8764.487
-4803.099,-9198.959
-3552.322,-11349.507
-3685.858,-6405.69
-3894.208,-4565.658
-2875.424,-5053.795
-3115.454,-5108.251
-2828.85,-5208.555
-4455.388,-6075.748
-4455.388,-6075.748
-3639.657,-7448.239
-2342.944,-4844.794
-1668.6,-8851.82
-1605.02,-8842.02
-1702.86,-8296.984
-1328.662,-8717.796
-1858.363,-8768.868
-4220.12,-6658.81
-4291.965,-6762.696
-2478.005,-6848.26
-3931.133,-11486.182
-4524.862,-11082.007
-3968.12,-11437.19
-3878.86,-10861.805
-4045.827,-9176.228
-1933.136,-2359.654
-2454.2,-5570.377
-2427.438,-5272.487
-2427.438,-5272.487
-3064.959,-12555.513
-1537.811,-3918.343
-2454.2,-5570.377
-3677.663,-4023.091
-3677.663,-4023.091
-3516.201,-5233.392
-3516.201,-5233.392
-2207.74,-8411.02
-2207.74,-8411.02
-3488.02,-9676.009
-3453.206,-9944.348
-2842.854919,-10065.54181
-5678.644,-9306.021
-5264.855,-9484.618
-5398.14,-8688.44
-7313.622,-6606.085
-7313.622,-6606.085
-4199.02,-7514.75
-2716.49,-4496.101
-914.951,-4165.632
-787.718,-3690.697
-916.25,-3434.555
-1431.572,-8701.863
1201.772705,-2964.393311
-2540.57,-4079.61
-4215.504,-6141.513
-4952.695,-5942.122
-4349.344,-5149.616
-2997.868,-11092.15
-2023.709,-10577.669
-3126.513,-10626.744
-4097.923,-5102.875
-3842.63,-5923.963
-4433.695,-6355.842
-4090.86,-6603.21
-3516.201,-5233.392
-5418.71,-5899.36
-1353.961,-4915.531
-4572.756,-4815.812
-1117.946,-8442.706
-1573.142,-14010.051
-4599.85,-11599.59
-5468.1,-8905.12
-1874.047,-8722.994
-3244.259,-10953.114
-2720.287,-6489.84
-1535.386,-7380.701
-1606.29,-8909.3
-1606.29,-8909.3
-3050.53,-10911.14
-2425.278,-3521.431
-2949.469,-3866.29
-2807.021,-4326.922
-2788.891,-6096.891
-2868.651,-6158.93
27569.391,-36405.558
-2863.086,-4680.593
-3985.029,-4564.958
-4157.929,-4247.617
-2170.791,-6951.63
-1592.666,-4606.04
-3896.850525,-7390.065308
-4886.46,-6737.075
-4886.46,-6737.075
-4124.764,-7517.31
-4364.86,-7645.02
-4853.323,-6569.854
-4853.323,-6569.854
-4061.202,-7672.345
-1346.53,-21191.759
-3427.656,-7031.407
-3427.656,-7031.407
-5837.343,-21370.398
-1255.565,-2106.776
-743.582,-3513.114
-1274.744,-1741.113
-925.782,-4241.96
-4680.263,-7021.654
-1353.961,-4915.531
-2455.55,-5372.08
-3626.384,-11413.614
-1463.263,-2159.401
-3879.433,-7960.805
-1271.402,-4872.511
-4685.522,-8875.582
-4075.853,-5612.402
-1071.646,-4334.725
-3752.197,-4108.959
-3920.228,-6214.569
-1830.538,-8784.291
-1554.194,-3925.881
-1808.972,-2544.774
-5116.055,-6659.514
-1973.905,-11907.336
-1922.204,-11663.366
-1299.347,-4522.687
-942.94,-12541.961
-1823.665,-11785.939
-1164.099,-12667.724
-2342.31,-12450.34
-2555.758,-12696.418
-1851.919,-12644.444
-2324.246,-11798.835
-2342.944,-4844.794
-3449.523,-4792.212
-1368.576,-8969.058
-5518.424,-9509.505
-2369.118286,-2598.513794
-3192.505981,-2499.301819
-1723.66,-13563
-2589.808,-8727.608
-4649.394,-10653.293
-3449.523,-4792.212
-1921.71,-7296.849
-1575.949,-7305.651
-1323.905,-4037.544
-2580.66,-3768.93
-443.1373901,-3159.486023
-4832.058,-11333.56
-1864.43,-8949.93
-5491.805,-8864.438
-4622.019,-11015.603
-1368.576,-8969.058
-4090.639,-5604.325
1199.596,-2982.671
-4409.661,-4579.436
-5990.589,-9784.53
-5562.006,-9821.575
-3578.152,-10882.538
-3905.77,-4117.93
-2342.944,-4844.794
-1267.218323,-2496.854614
-2767.921,-10962.521
-2187.182,-7311.062
-4329.97,-7576.27
-8557.956,-13463.38
-3896.850525,-7390.065308
-1014.12,-4035.31
-1065.887,-2851.735
-1479.603,-13841.488
-4033.474,-9418.979
-3869.484,-7526.183
-4211.435,-9182.266
-4056.353,-7483.875
-4477.487,-5675.68
-4826.051,-7042.252
-3965.31,-4789.25
-3946.591,-4651.797
-2527.735,-4659.596
-2527.735,-4659.596
-2147.254,-4456.508
-2673.53,-4681.91
-2857.234,-5271.865
-3484.754,-4807.769
-3449.523,-4792.212
-2413.525,-11661.291
-921.194,-12572.254
-1450.235,-2754.396
-5209.137,-4754.388
-1605.02,-8842.02
-801.844,-3476.693
-4331.825,-6579.944
-1375.359,-13322.384
-2474.77,-8901.33
-5601.13,-8554.88
-5260.23,-4886.25
-4572.975,-5974.553
-1753.06,-13294.78
-2450.076,-4517.893
-487.117,-4001.592
-947.551,-3962.65
-2533.439,-6634.739
-5351.698,-8977.451
-2875.424,-5053.795
-2875.424,-5053.795
-2814.901,-2854.088
-280.021,-4101.949
-280.021,-4101.949
-529.979,-3920.962
-5826.626,-9114.279
-5059.329,-8761.993
-2440.021,-4151.393
-2710.848,-6442.213
-3423.6,-5337.129
-1248.123,-3294.469
-4188.876,-6160.886
-4228.57,-7875.7
-3453.206,-9944.348
-3453.206,-9944.348
-1954.008,-3189.6
-4363.58,-6643.05
-5314.925,-8472.68
-5584.368,-8070.088
-1664.345,-1811.193
-1674.675,-4875.584
-1674.675,-4875.584
-891.194,-3668.264
-1361.931,-4918.418
-806.223,-4505.932
-3845.189,-10899.044
-35833.02,-4250.506
-4622.019,-11015.603
-1735.99,-13619.78
-8493.387,492.189
-4710.383,-6611.665
-1361.931,-4918.418
-1823.208,-6993.557
-2793.262,-4796.713
-4853.323,-6569.854
-4240.255,-6614.352
-2514.998,-6870.529
-4393.554,-6574.686
-5532.006104,-5372.501892
-2971.996,-7010.741
-2971.996,-7010.741
-2114.97,-4653.27
-1264.36,-3867.62
-2452.13,-10196.48
-1113.207,-2708.103
-1850.8,-11573.49
-3982.016,-10523.44
-4650.231,-8962.995
-321.801,-4183.407
-1350.713,-3919.048
-2710.848,-6442.213
-4454.354,-4680.397
-2470.018,-3464.278
-2751.669,-10362.365
-2751.669,-10362.365
-2927.09,-7551.115
-2621.83,-6019.51
-6124.571,-1005.185
-1674.133,-5180.06
-1674.133,-5180.06
-1411.757,-3838.03
-1411.757,-3838.03
-4729.402,-6802.713
-2372.153,-2404.386
-2875.424,-5053.795
-2245.503,-7271.475
-4175.527,-11479.784
-4622.019,-11015.603
-1691.622,-8669.172
-3184.86,-4469.482
-2508.615,-4083.893
-2221.648,-4011.766
-3126.513,-10626.744
-1663.33,-1788.017
-4526.77,-6339.51
-4620.205,-11603.991
-4549.728,-11589.028
-1014.12,-4035.31
-4398.35,-7624.94
-521.232,-4401.843
-650.854,-3437.851
-3866.741,-7455.068
-4357.2,-6209.38
-352.3826904,-4331.318787
-3849.411,-4345.085
-1400.152,-4954.893
-464.36,-4196.085
-1353.961,-4915.531
-2166.771,-3167.989
-3880.881,-9611.143
-3830.922,-9624.665
-1940.42,-6917.601
-2813.971,-6892.62
-242.7435913,-1385.865112
-3672.76,-9752.83
-2042.133,-3670.769
-1296.144,-3052.07
-4533.803,-5650.394
-5719.466,-8449.69
-3918.89,-4574.7
-5662.167,-6015.221
-5293.613,-6407.642
-5607.072,-5739.543
-3879.433,-7960.805
-3935.582,-4316.052
-3652.411,-4143.509
-2836.659424,-2061.321899
-4304.243,-7009.074
-5228.386,-8480.396
-5902.96,-9257.11
-4322.806,-7054.051
-4322.806,-7054.051
-5564.718,-9181.039
-4433.222,-8367.953
-2877.535,-3807.825
-1267.218323,-2496.854614
-3449.523,-4792.212
-2515.808,-5216.37
-2063.8,-5186.6
-1271.402,-4872.511
-1290.268,-3186.047
-3488.266,-9451.282
-1978.975,-5185.977
-1346.53,-21191.759
1588.078,18801.15
-3812.292,-9835.78
-2767.921,-10962.521
-2482.916,-2372.816
-3945.345,-6899.346
-3909.902,-11286.952
-2184.406,-4366.381
-5002.158,-8192.635
-5980.871,-9038.377
-5980.871,-9038.377
-3866.741,-7455.068
-1832.124,-4175.252
-4360.728,-8026.187
-2755.593,-4781.803
-2610.391,-4340.234
-3114.449,-11090.908
-2553.107,-3839.272
-5030.616,-10036.387
-5087.819,-10439.077
-1673.83,-2785.568
-5168.847,-10090.581
-2318.234,-6993.651
-3514.216,-5430.763
-1908.831,-10018.152
-1702.831,-5503.006
-5627.661,-5896.95
-1641,-6431.768
-1832.152,-6084.796
-3725.594,-4016.008
-4393.554,-6574.686
-2079.355,-9884.024
-2910.388,-7045.312
-5876.377,-9190.6
-3998.468,-4221.616
-2130.461,-9903.317
-3163.137,-2594.777
-840.663,-4080.251
-875.035,-3845.143
-525.649,-3475.341
-1914.742,-8691.452
-1994.784,-10388.3
-4239.41,-10223.641
-3437.099,-4010.169
-3199.491,-6688.829
-834.659,-4545.302
-3126.513,-10626.744
-3392.327,-10103.364
-1144.943,-4685.544
-1431.08,-4203.95
-2404.92,-8964.32
-3305.307,-6792.497
-991.748,-3480.88
-3929.188,-7978.536
-2372.153,-2404.386
-2621.83,-6019.51
-2128.385,-11585.589
-1265.986,-4894.264
-4040.951,-6821.168
-3409.79,-5671.18
-2152.484,-3337.325
-1921.71,-7296.849
-1735.978,-5486.55
-4713.551,-8312.672
-1391.561,-13799.698
-2317.58,-8572.31
-1346.53,-21191.759
-5087.819,-10439.077
-5087.819,-10439.077
-2018.41,-13437.82
-1447.071,-13807.374
-677.8977051,-4332.808594
-2047.401,-3053.516
-4075.853,-5612.402
-2221.648,-4011.766
-1859.558,-1850.068
-2582.598,-7580.838
-3126.513,-10626.744
-3352.077,-10707.714
-3185.161,-7711.652
-3681.387,-7808.755
-5008.645,-8748.109
-5008.645,-8748.109
-2739.702,-2969.322
-1113.207,-2708.103
-2188.579,-11345.511
-35833.02,-4250.506
-6074.386719,-11479.3941
-4781.336,-11614.82
-1226.045,-6785.233
-2383.95,-12709.45
-1669.372,-6211.654
-1673.748,-6079.093
-3488.02,-9676.009
-2511.438,-5880.49
-4522.909,-4525.756
-3780.996,-4764.687
-4634.831,-9007.487
-2407.371,-11107.21
-1927.088,-11075.524
-5050.88,-7116.89
-3520.324,-9426.63
-4055.718,-4811.987
-3904.84,-4154.9
-2876.598,-4428.736
-3453.76,-9195.54
-5494.45,-7812.207
-5494.45,-7812.207
-4810.97,-6702.9
-4477.487,-5675.68
-4477.487,-5675.68
-4477.487,-5675.68
-1185.116,-4364.736
-1879.11,-4109.25
-2389.877,-5378.361
-2309.73,-5023.16
-4420.66,-6417.22
-13531.514,1294.997
-1691.622,-8669.172
-5743.631,-9659.542
-5743.631,-9659.542
-2368.182,-2442.944
-3577.958,-10760.096
-4667.098,-4350.648
-2360.73,-8837.74
-4535.853,-8764.278
-3114.449,-11090.908
-2996.79,-12424.6
-2996.79,-12424.6
-1850.8,-11573.49
-4503.568,-10688.119
-3718.82,-11494.56
-4649.394,-10653.293
-3718.82,-11494.56
-1868.511,-7529.021
-1668.802,-5955.322
-1567.755,-13819.317
-5120.743,-6632.138
-1012.857,-3784.584
-2121.051,-5589.676
-3357.172,-6807.068
-5980.871,-9038.377
-4936.084,-10610.176
-1411.757,-3838.03
-5021.82,-6009.498
-2456.285,-3370.822
-2207.028,-2745.83
-2221.648,-4011.766
-1867.385,-4591.484
-1376.81,-4158.459
-3659.17,-9343.03
-3135.32,-3793.06
-6768.345,-8477.136
-2820.584,-3381.335
-1535.732,-1830.94
-4412.794,-4417.352
-4576.269,-11565.397
-4148.164,-3916.627
-2806.916,-4269.792
-1414.643,-2547.282
-1785.79,-2429.25
-3001.795,-2503.665
-703.4342041,-4480.806091
-4198.451,-6832.914
-2404.91,-8909.58
-4241.539,-7637.005
-4853.365,-11000.49
-2326.663,-11877.281
-730.882,-3871.098
-730.882,-3871.098
-2550.217,-5583.768
-1508.395,-2537.065
-2607.674,-10911.284
-2456.685,-4058.115
-2456.685,-4058.115
-4814.57,-8503.29
-4446.197,-5714.661
-1287.416,-4165.794
-4710.383,-6611.665
-1540.68,-8588.55
1201.772705,-2964.393311
-1763.262,-8339.586
-1660.322,-6117.826
-2418.89,-7528.805
-1691.622,-8669.172
-1830.538,-8784.291
-602.064,-4475.922
-2214.264,-11183.107
-2302.176,-10014.66
-4050.982,-10031.135
-1446.12,-3914.13
937.7611084,-1667.731689
-934.609,-4648.832
-4098.096,-4378.818
-3663.872,-7503.468
-4676.741,-10594.783
-4680.842,-11614.624
-1272.443,-2243.914
-4719.158,-10568.088
-4733.831,-10533.254
-4100.101,-6458.434
-3896.850525,-7390.065308
-3320.519,-7349.873
-2975.46,-7077.25
-2841.152,-11101.635
-2495.717,-11136.049
-1621.63,-1810.639
-2268.683,-5480.487
-4524.862,-11082.007
-5299.7,-10249.43
-5235.544,-5887.755
-3528.192,-11465.615
-1909.03,-13286.01
-1918.128,-9741.724
-2324.032,-4593.704
13662,9539
-3184.86,-4469.482
-1740.349,-2944.964
-5214.731,-10915.132
-1823.208,-6993.557
-4572.756,-4815.812
-1498.374,-6227.696
-4361.366,-7084.106
-1346.309,-13783.549
-1196.83,-4919.19
-3866.741,-7455.068
-1897.672,-10194.42
-4020.311,-11174.391
-4300.788,-4894.526
-2242.645,-4984.576
-659.988,-4049.516
-4433.695,-6355.842
-5282.224,-8412.491
-2338.727,-6809.361
-35833.02,-4250.506
-35833.02,-4250.506
-3101.514,-12495.875
-3048.754,-12585.767
-3460.114,-7163.131
-3305.715,-6354.5
-4048.403,-9282.657
-4232.891,-8228.306
-5293.613,-6407.642
-3737.247,-4080.007
-5623.321,-10552.737
-4676.741,-10594.783
-5173.517,-9567.961
-4115.381,-7826.196
-3604.736,-10819.255
-3196.87,-10939.134
-1447.72,-4829.61
-2430.43,-8975.57
-3804.555,-11122.629
-4601.102,-8846.153
-1288.818,-3616.595
-4862.291,-11141.03
-4629.791,-11548.297
-3050.53,-10911.14
-3050.53,-10911.14
-4433.695,-6355.842
-5285.919,-10681.737
-1224.197,-13345.915
-899.328,-13021.856
-4908.23,-6643.84
-1626.668,-5059.092
-2115.218,-4387.508
21659.593,-12668.015
-4308.216,-5366.571
-2301.756,-3808.052
-2102.344,-11584.136
-1444.769,-2993.721
-2293.221,-4713.876
-1595.125,-2670.832
-1751.14,-8394.62
-1360.258,-2907.558
-545.746,-3533.586
-2276.224,-7501.575
-5343.026,-6025.434
-1514.195,-14001.287
-5515.77,-9302.263
-4179.394,-9298.663
-2243.565,-2166.654
-2239.68,-2128.207
-7201.822,-6697.522
-858.352,-4256.276
-1005.78,-4214.9
-980.396,-3584.735
-980.396,-3584.735
-2580.93,-3183.621
-1850.8,-11573.49
-1475.784,-1143.902
-1781.16,-3706.388
-1807.352,-3717.13
-2384.326,-5490.076
-2095.061,-5632.598
-1812.762,-5399.38
-1720.097,-5194.084
-5284.742,-9462.778
-1774.397,-2395.479
-1764.278,-2870.156
-4044.667,-4379.944
-4038.73,-3924.63
-4386.667,-4565.623
-4308.216,-5366.571
-4414.009,-8278.046
-2372.891,-8722.077
-2338.235,-8711.796
-2337.97,-8475.46
-4379.936,-6253.688
-2060.548,-10153.896
-3622.113,-10897.778
-7085.74,-8636.876
-576.348,-3600.668
-4533.803,-5650.394
-2136.609,-5318.551
-2607.674,-10911.284
-2607.674,-10911.284
-3392.327,-10103.364
-5363.77,-8312.69
-4187.15,-10754.31
-4065.407,-10745.62
-3416.585,-9474.977
-1697.47,-13298.93
-1216.464,-2589.974
-5183.239,-8236.669
-5824.704,-9395.553
-5658.59,-9345.66
-2929.841,-10395.813
-2631.488,-8685.147
-1024.838,-3915.17
-1426.596191,-3642.76001
-1648.862,-5486.892
-590.087,-3836.4
-1706.25,-13227.24
-441.777,-3671.09
-4832.06,-4707.231
-3114.449,-11090.908
-3305.307,-6792.497
-4943.930969,-9001.504395
-1196.64,-2868.725
-5203.745,-4919.905
-2614.17,-5597.1
-1782.62,-13497.89
-1201.354,-12341.466
-4386.317,-10742.816
-4769.447,-10732.437
-4769.447,-10732.437
-2524.203,-7049.255
-3251.906494,-4817.450378
-2426.141,-3200.519
-3095.526184,-4294.552979
-1897.672,-10194.42
-2985.905,-12478.886
-2515.808,-5216.37
-2548.814514,-6034.984619
-1953.05,-5734.65
-2207.343,-2167.542
-4127.647,-5114.047
-2149.026,-2783.104
-4223.119,-4445.27
-3752.481,-4781.465
-4125.083,-5091.041
-3938.166,-4612.414
-2004.017,-11427.442
-4256.816,-4442.869
-2621.83,-6019.51
-1673.748,-6079.093
-4814.833,-4794.193
-2314.065,-2291.268
-3144.449,-5010.815
-3144.449,-5010.815
-3660.52,-9312.11
-4268.019,-8036.941
-1023.595,-4223.481
-4558.422,-7903.912
-934.609,-4648.832
-1228.868,-4479.358
-3579.215,-5424.423
-4467.205,-4702.098
-4531.893,-4489.033
-1485.311,-2612.652
-975.633,-2179.259
-611.6893921,-3884.741577
-696.51,-3518.136
-4112.694,-11463.215
-5005.018,-6660.057
-4655.004,-4409.565
-1662.256,-3725.564
-2250,-5836.755
-1913.088,-2025.792
-743.582,-3513.114
-2143.044,-10853.96
-1014.12,-4035.31
-2152.199,-3690.486
-1158.093,-4283.134
-443.1373901,-3159.486023
-1014.12,-4035.31
-4674.843,-6348.433
-3706.254,-7756.518
-2625.28,-4859.54
-4232.667,-5014.733
-4232.667,-5014.733
-4420.66,-6417.22
-4709.015,-6921.809
-1271.402,-4872.511
-1271.402,-4872.511
-2363.477,-5949.142
1199.596,-2982.671
-1445.125,-3200.532
-1319.873,-2843.391
-1553.831,-3099.397
-1392.89,-4882.58
-2752.904,-2473.34
-1333.583,-2535.394
-2684.89,-10823.3
-2018.537,-5973.79
-5343.026,-6025.434
-2383.288,-4757.377
-35833.02,-4250.506
-2004.017,-11427.442
-2194.971,-6882.224
-2131.244,-6926.291
-4622.019,-11015.603
-2693.088,-2600.453
-3842.63,-5923.963
-3842.63,-5923.963
-5047.703,-6782.326
-1873.63,-13612.36
-3980.77,-7166.071
-4970.184,-8714.925
-4065.026,-4402.833
-2875.424,-5053.795
-5123.689,-8335.126
-5109.72,-8202.36
-4231.381,-4669.899
-3658.454,-4591.979
-3174.288,-6455.295
-3985.029,-4564.958
-4065.026,-4402.833
-5823.25,-9425.89
-1908.441,-10271.508
-4142.683,-11059.905
-2012.784,-5882.479
-602.064,-4475.922
-602.064,-4475.922
-3114.449,-11090.908
-2327.261,-10042.934
-3587.744,-9482.647
-2249.067,-4564.86
-1936.29,-4551.278
-1973.933,-4578.31
-2206.121,-4544.567
-1182.875,-4597.485
-2580.93,-8837
-3051.201,-6801.815
-3421.331,-7093.852
-4528.066,-7057.22
-3249.654,-3510.871
-1167.992187,-5008.985413
-1164.565,-4354.304
-4379.936,-6253.688
-2751.669,-10362.365
-5019.531,-10877.864
-537.964,-4138.31
-4169.941,-4724.531
-4169.941,-4724.531
-3092.365,-7698.832
-3515.63,-9066.01
-3575.065002,-7799.793823
-3305.715,-6354.5
-5532.006104,-5372.501892
-4811.93,-7048.72
-2241.83,-8452.93
-1405.629,-4841.291
-2553.107,-3839.272
-5008.645,-8748.109
-3390.908,-5495.19
-4050.723,-3886.764
-3578.566,-5501.712
-3879.433,-7960.805
-2876.598,-4428.736
-5330.137329,-9177.840881
-545.746,-3533.586
-5173.517,-9567.961
-3665.43,-7712.27
-4282.628,-6688.277
-4399.55,-5538.436
-2474.77,-8901.33
-703.4342041,-4480.806091
-2693.088,-2600.453
-4240.693,-6235.492
-2244.897,-7102.961
-2525.117,-6975.937
-2150.76,-7102.306
-3249.232,-7696.521
-1993.765,-11637.845
-2754.967,-4206.329
-3574.723,-9886.802
-1626.668,-5059.092
-286.905,-4254.389
-3199.491,-6688.829
-5662.167,-6015.221
-5740.275,-6027.316
-1117.946,-8442.706
-847.244,-12528.639
-2379.685,-7136.559
-4496.62,-6383.02
-1605.02,-8842.02
22204.694,-28335.697
-1668.802,-5955.322
-4869,-7575.387
-3352.258,-3528.394
-703.4342041,-4480.806091
-464.36,-4196.085
-1444.9,-3782.624
-3114.449,-11090.908
-3695.65,-9218.27
-4671.766,-6803.364
-4527.54,-6503.82
-5607.072,-5739.543
-3896.850525,-7390.065308
-4337.556,-6138.248
-2530.97,-8495.37
-5099.544,-9147.078
-4680.842,-11614.624
-4433.695,-6355.842
-2947.497,-7620.631
-4675.343,-9052.129
-3959.164,-4236.231
-4993.242,-6272.828
-3894.208,-4565.658
-928.8648,-3922.9368
-2580.66,-3768.93
-2580.66,-3768.93
-2122.26,-3163.201
-2969.311,-3490.062
-1447.483,-2696.961
-3259.166,-3771.645
-902.701,-4190.174
-1014.12,-4035.31
-1024.838,-3915.17
-1573.142,-14010.051
-1058.15,-12833.964
-4153.108,-8436.064
-4418.801,-11025.225
-843.083,-3928.696
-3175.149,-10632.111
-3419.302,-7467.972
-1757.945,-2277.267
-4796.137,-4795.951
-4923.114,-5114.851
-1918.122,-2786.369
-4569.63,-10219.818
-5393.55,-10527.12
-5087.819,-10439.077
-4569.63,-10219.818
-4650.571,-11503.888
-4386.317,-10742.816
-4239.681,-8347.622
-1494.438,-2196.545
-1453.547,-14008.989
-1427.78,-4776.95
-3894.208,-4565.658
-1255.565,-2106.776
-1781.16,-3706.388
-3370.391,9921.531
-1921.71,-7296.849
-1815.573,-7083.935
-1493.183,-6470.373
-2704.181,-7524.102
-2704.181,-7524.102
-4333.05,-7967.16
-1832.666,-5171.834
-1793.729,-5216.242
1201.772705,-2964.393311
-2512.218,-5661.616
-1086.63,-4725.45
-2125.166,-10263.752
-2335.773,-4737.548
-4569.63,-10219.818
-4151.34,-11592.47
-3370.391,9921.531
-5948.401,-9014.96
-4446.197,-5714.661
-35833.02,-4250.506
-1114.959,-4826.376
-4358.397,-8675.169
-1024.838,-3915.17
-1195.605,-12155.04
-925.782,-4241.96
-1807.352,-3717.13
-1674.675,-4875.584
-1352.57,-2927.616
-1551.217,-2732.157
-1634.32,-8579.77
-2296.367,-6993.924
-5217.529,-8581.988
-397.76,-3692.41
-1819.396,-4258.288
-2273.18,-3205.74
-2273.18,-3205.74
-2846.364,-3167.751
-1222.068,-4282.044
-991.748,-3480.88
-1224.629,-2573.826
-352.3826904,-4331.318787
-2460.581,-11782.996
-5573.409,-7938.321
-3079.74,-12406.04
-1339.21,-3178.791
1821.204,-3518.63
-2591.433,-10189.125
-2591.433,-10189.125
-5466.467,-8873.161
-6168.445,-8518.251
-4814.57,-8503.29
-1102.302,-12266.858
-3988.568,-4125.127
-3064.959,-12555.513
-5607.072,-5739.543
-2869.68,-6346.02
,
-2170.791,-6951.63
-1432.326,-3565.009
-2856.976,-5129.37
-6071.511,-8461.306
-5071.848,-7094.23
-1485.225,-2889.723
-2525.297,-3322.876
-3251.906494,-4817.450378
-2427.438,-5272.487
-5311.649,-8334.164
-3985.46,-11567.21
-3141.739,-6470.094
-5051.065,-7036.291
-4363.58,-6643.05
-1457.915,-3862.784
-2487.181,-12675.021
-1192.86,-12638.67
-2378.67,-8843.36
-545.746,-3533.586
-4172.004,-3904.544
-920.71,-3636.101
-938.538,-4075.24
-2533.751,-6664.881
-1668.802,-5955.322
-2265,-4024.29
-3190.923,-7514.952
-1369.915,-3747.531
-4867.096,-10527.885
-4394.656,-10713.09
-1851.919,-12644.444
-1864.388,-5744.944
-1815.67,-13550.83
-1772.3,-13624.88
-5318.949,-10530.346
-4649.394,-10653.293
-4457.421,-9470.009
-4936.084,-10610.176
-4649.394,-10653.293
-4956.279,-10419.129
-1678.292,-3188.348
-3752.197,-4108.959
937.7611084,-1667.731689
-2606.567,-3161.534
-4309.69,-5198.473
-1232.78,-2783.14
-1204.457,-4949.148
-3055.157,-6546.499
-4486.622,-3996.208
-4486.622,-3996.208
-2142.639,-4840.57
-2066.362,-5754.994
-3869.484,-7526.183
-1515.329,-3908.436
-3249.232,-7696.521
-2019.447,-10631.536
-3322.35,-9382.05
-3233.211,-10708.45
-3114.449,-11090.908
-3542.152,-9404.766
-3604.045,-9430.965
-2050.635,-10633.176
-2153.693,-5269.728
-2754.967,-4206.329
-4700.68,-5327.549
-1432.973,-5115.491
-1933.057,-1903.856
-3050.53,-10911.14
-4267.727,-6547.301
-2548.814514,-6034.984619
-3383.781,-7239.508
-2396.002,-4848.697
-3918.707,-4665.458
-5740.667786,-11723.77112
-4282.628,-6688.277
-3665.43,-7712.27
-1849.918,-8893.477
-5411.447,-6018.013
-3896.850525,-7390.065308
-4886.46,-6737.075
-5624.873,-5965.317
-5026.7,-7167.896
-4042.608,-9108.186
-1513.763,-3734.466
-1324.86,-4303.113
-4307.941,-9491.67
-899.075,-3491.379
-5607.072,-5739.543
-3961.959,-4169.841
-1144.17,-2592.191
-1778.233,-5521.491
-770.543,-4053.679
-1626.668,-5059.092
-1267.218323,-2496.854614
-2629.99,-5322.405
-4812.78,-6440.4
-3706.254,-7756.518
-3270.28,-7128.3
-5238.362,-10597.768
-974.201,-13057.22
-4220.12,-6658.81
-3629.674,-7499.586
-5047.54,-8995.61
-3866.741,-7455.068
-1353.961,-4915.531
-4744.265,-8863.822
-5502.929,-8837.491
-2859.522,-2744.229
-2525.297,-3322.876
-2580.93,-8837
-3866.741,-7455.068
-1756.731,-3063.634
-3771.992,-11090.121
-3917,-6344.47
-884.874,-12895.42
-3716.369,-7611.991
-4806.5,-9117.109
-1305.61,-12363.88
-943.294,-12935.915
-996.141,-3902.943
-2251.078,-12634.096
-4442.144,-6568.452
-4347.821,-6927.923
-587.495,-3362.334
-1879.11,-4109.25
-4403.014,-9416.404
-5255.235,-8227.857
-5568.37,-9768.24
-3461.775,-9966.445
-2947.497,-7620.631
-4342.987,-6886.891
-4979.037,-10285.294
-4240.255,-6614.352
-4393.554,-6574.686
-4171.115,-6879.341
-5047.703,-6782.326
-3928.91,-11585.66
-5027.601,-10812.374
-4615.643,-8483.674
-1738.76,-8451.94
-2580.829,-6345.48
-3997.36,-11568.947
-5138.791,-10339.12
-1411.757,-3838.03
-3821.432,-4046.164
-1966.17,-9305.75
-1316.331,-4128.872
-2196.835,-4425.661
-2158.874,-11941.92
-1353.961,-4915.531
-1626.668,-5059.092
-2427.438,-5272.487
-2425.667,-5692.23
-1626.668,-5059.092
-2321.077,-4125.106
-5112.295,-10893.439
-4867.282,-11430.995
-3930.105,-11164.218
-2578.874,-2644.989
-4929.121,-6083.452
-4001.753,-4372.699
-3843.435,-5653.109
-3184.86,-4469.482
-5597.795,-8639.486
-916.25,-3434.555
-775.217,-3553.094
-672.9591064,-3615.719788
-418.241,-3631.851
-4283.811,-6181.574
-3745.411,-4047.311
-3294.693,-7132.756
-5021.32,-9169.44
-5425.99,-8734.08
-4561.39,-6464.44
-4561.39,-6464.44
-3855.54,-7702.066
-365.662,-4107.949
-4526.77,-6339.51
-5599.085,-8471.234
-4526.77,-6339.51
-4455.388,-6075.748
-3866.741,-7455.068
-4421.047,-5598.926
-4441.08,-6714.52
-2106.277,-2921.815
-3598.93,-5544.75
-3598.93,-5544.75
-1081.312,-12200.563
-834.432,-3478.379
-5542.425,-7821.599
-1539.199,-7319.505
